0,1,2,3,4,5,6,7,8,9,10,11,12,Label
-496.68954,67.60177,17.772459,2.4585767,6.4239597,5.568897,-6.018059,-9.909224,-14.04984,1.6769049,-11.786672,5.7006283,-5.9880834,OAF_neutral
-497.97845,77.526695,28.187567,5.018121,-3.8605347,-1.3432207,-0.11107633,-3.7428205,-10.141925,1.4902265,-7.7376995,0.45869395,-4.558306,OAF_neutral
-480.27716,67.120056,14.796219,-9.777137,5.2814364,11.801884,-8.091813,-8.269433,-13.726638,1.4581298,-12.915089,7.7001543,-6.5618544,OAF_neutral
-468.70496,76.77836,10.800215,-6.4661975,9.019066,5.9507394,-10.399653,-5.932227,-9.399102,-2.226896,-5.9102087,-0.020451931,-4.7798963,OAF_neutral
-515.32117,59.079067,16.712141,10.546048,17.410788,8.951072,-6.887242,-8.676445,-10.280822,1.3921459,-9.340837,1.3918625,-4.2153096,OAF_neutral
-496.8065,68.52746,11.41111,-1.8032548,13.517777,7.005658,-4.8821783,-4.9396996,-13.663365,-1.7895536,-6.311905,5.9189878,-3.57543,OAF_neutral
-542.6325,69.23734,26.6171,9.457396,13.976429,12.749097,6.194116,-8.1887,-10.943143,-3.9828336,-11.6862545,2.5091863,-4.0119796,OAF_neutral
-494.26837,80.31947,16.098999,4.398557,14.574339,2.7110367,-9.555699,-4.200034,-7.9887996,-1.9745293,-11.408286,0.78041166,-4.6097603,OAF_neutral
-518.86646,72.40504,16.028254,7.6617894,14.490247,11.070852,-4.6512523,-8.729722,-9.672833,1.4586527,-9.311626,2.1648884,-2.0748494,OAF_neutral
-512.1568,58.231213,12.703467,18.7061,17.212046,3.4064198,-6.493384,-6.977514,-11.132317,-4.0863047,-13.174118,1.3788763,-5.778686,OAF_neutral
-517.5041,71.77825,19.09395,3.2756991,16.16239,15.857505,-3.467187,-8.385049,-14.114779,-4.718847,-8.888564,-0.21064445,-4.820274,OAF_neutral
-535.9609,70.20393,19.413122,12.5115595,16.63714,6.3267717,-6.8560367,-3.7471843,-9.755403,2.761557,-5.730276,3.4352396,-3.4341483,OAF_neutral
-515.9535,63.02273,14.171693,15.612514,13.697689,6.1468663,-6.2542977,-5.5260158,-10.038431,-1.8294774,-12.120336,0.56330967,-6.3819056,OAF_neutral
-514.10736,77.42122,28.94495,2.7634041,-0.08269496,3.4208567,-3.1656966,-11.166692,-16.688591,4.1650105,-12.475294,0.038646936,-4.963364,OAF_neutral
-524.3878,69.27944,22.425419,5.281729,17.582586,11.393557,-2.0860124,-9.127119,-14.238652,-4.6291795,-10.117596,2.7291603,-4.353704,OAF_neutral
-507.07236,61.386635,21.711544,5.7474566,13.386127,11.891211,1.4444294,-8.699566,-11.222645,-0.53433007,-13.21488,2.5048122,-3.1256084,OAF_neutral
-514.60394,74.51872,17.931175,8.558888,9.32641,12.698165,-5.1088467,-8.727744,-12.615164,-2.925802,-7.1203957,2.1780865,-7.1249986,OAF_neutral
-483.67752,75.801056,5.972981,-2.3992605,6.293732,9.752463,-9.579048,-3.642567,-11.187917,-1.7316501,-6.74528,4.321415,-5.486109,OAF_neutral
-510.0143,85.06741,27.010792,3.9006717,-4.6377974,0.8708605,-3.1008987,-2.7480154,-14.125202,1.4089129,-5.998087,4.389383,-4.789918,OAF_neutral
-482.23642,70.319244,2.6684537,0.64212394,12.992881,10.446426,-15.671853,-8.378229,-14.103223,1.719788,-7.680669,-1.8757663,-0.5285568,OAF_neutral
-504.41565,67.14765,16.264528,15.263665,10.422914,5.6660137,-10.63162,-9.045355,-13.256988,-0.06560563,-15.12735,0.5644151,-5.8085413,OAF_neutral
-496.56857,83.07266,3.8241808,-1.3401408,11.832752,8.256347,-11.041229,-2.7646358,-8.778203,1.2220758,-5.9462385,4.625801,-6.265652,OAF_neutral
-495.6765,65.02471,20.808115,12.515277,10.991527,5.3259244,-9.377716,-8.149919,-12.072766,-3.1056302,-18.72414,-0.51421374,-6.8937573,OAF_neutral
-491.01102,80.88249,7.280522,-5.5688295,9.996014,9.244959,-7.672497,-8.739364,-13.549947,0.9038915,-7.428954,6.5758095,-3.6797366,OAF_neutral
-495.17828,67.26417,8.070493,9.439064,15.207309,3.3438373,-6.454876,-10.268634,-14.695129,-1.6344326,-9.579079,2.9043915,-3.0754008,OAF_neutral
-527.4093,90.79289,28.396536,13.586448,-3.2411346,1.1034646,-2.980698,-9.224199,-17.446894,-1.2502435,-5.3700624,5.3587637,-3.6710358,OAF_neutral
-505.71234,87.02003,26.7147,5.784882,-0.8361921,0.9815955,-3.69325,-6.2380815,-15.3162,-1.9173234,-8.274926,-2.1506279,-4.3681116,OAF_neutral
-508.82153,91.9178,21.955908,-12.060998,-1.4906859,12.17725,-4.51969,-9.130827,-13.896496,-4.4565125,-9.079641,1.4090679,0.05367554,OAF_neutral
-482.65555,60.825523,4.137716,6.227692,3.6039267,6.8856273,-5.787919,-5.0844083,-14.271063,-0.7168674,-5.0420766,7.082704,-6.917941,OAF_neutral
-499.182,67.86584,16.751524,10.009269,11.8159275,3.9816544,-4.719095,-7.2042756,-14.887735,-1.5037366,-9.584834,1.9717933,-3.6638029,OAF_neutral
-501.98288,82.63094,17.50902,-7.0377216,11.248819,5.7969747,-5.807133,-9.396017,-12.224081,0.6803959,-9.967714,3.9357338,-1.6021618,OAF_neutral
-546.0121,76.1,19.857393,11.058618,11.563847,9.982574,-1.5644592,-2.4833355,-8.992296,-4.6739745,-5.523876,-0.67740214,-3.6367486,OAF_neutral
-536.5777,65.45439,15.821419,20.223774,16.870443,9.848824,-4.5908,-8.097414,-10.249473,0.07659623,-5.3410096,1.9016674,-3.8982575,OAF_neutral
-530.6543,74.26681,13.633143,6.4862785,16.633242,12.958034,-7.305609,-6.5700145,-13.535845,-0.8782023,-5.9316297,2.96486,-4.128458,OAF_neutral
-516.0934,41.971855,18.574352,19.306831,11.426144,11.693432,-1.4014722,-5.681492,-12.851644,3.7115548,-10.774594,-0.28677306,-5.033499,OAF_neutral
-520.697,64.68273,22.0636,20.46358,10.918874,2.4472842,-2.0333695,-1.0545694,-12.74041,-6.4323683,-11.155803,-3.4258056,-5.3033075,OAF_neutral
-510.12006,58.664593,10.426522,16.935944,18.730892,4.497175,-6.218191,-5.809618,-13.066234,-4.784659,-12.324704,1.3498907,-4.7298727,OAF_neutral
-513.8542,71.64713,18.67395,12.781772,18.129086,5.6589227,-9.336233,-7.583248,-11.275928,-2.9835427,-14.647452,2.9784229,-3.422812,OAF_neutral
-538.3225,62.41185,15.295463,14.540415,16.910364,8.757624,-5.0047317,-6.461968,-9.130633,0.2748793,-9.7479515,6.055145,-3.9828455,OAF_neutral
-535.4382,71.12655,17.16553,14.39262,13.627185,6.4488344,-0.8015454,-6.095025,-12.894887,0.56332636,-8.768507,3.1430657,-4.5298657,OAF_neutral
-515.5744,62.55083,16.074383,13.41732,15.796835,4.0291476,-5.2069716,-2.744908,-10.257383,-4.412886,-9.751063,2.1580145,-5.045745,OAF_neutral
-501.67667,73.94985,13.568277,7.6874065,11.477113,8.139221,-8.744011,-8.267167,-10.078181,0.28500748,-13.996561,2.722818,-4.388881,OAF_neutral
-498.67447,88.88528,16.398647,-1.0263567,6.983668,10.023283,-6.691148,-10.542156,-18.006977,-0.23163366,-8.963783,1.5781683,-5.6495967,OAF_neutral
-496.80637,70.104126,13.117555,11.569047,13.8021,9.4280205,-4.736171,-7.810788,-15.984905,-7.749165,-11.433723,1.548911,-5.424236,OAF_neutral
-490.55164,84.50078,18.264864,3.0666564,0.1258583,6.709138,-4.996563,-9.24403,-15.738471,-3.9257388,-11.488357,2.0772395,-4.201831,OAF_neutral
-544.9738,86.458694,32.379406,19.152752,8.430316,14.244667,-5.2808685,-9.020094,-12.875728,-6.977192,-5.51039,-1.72103,-10.024416,OAF_neutral
-502.16046,84.98451,16.906296,-6.1247587,4.9497027,12.480796,-3.5153134,-14.621612,-15.926519,-1.0509889,-11.46316,1.076238,-8.418139,OAF_neutral
-529.36646,59.88676,24.916172,18.094677,14.806423,9.991752,-2.2958999,-10.083881,-11.21439,-2.4759688,-9.8794565,1.6821022,-5.7245765,OAF_neutral
-537.44226,79.773,25.458467,18.179258,12.736953,12.401045,-3.9205818,-12.309794,-14.81563,-5.0698166,-11.448221,0.9558674,-6.1011043,OAF_neutral
-509.58066,74.760376,17.344213,7.2845955,10.558539,7.4921017,-4.573004,-6.953871,-15.1471815,-4.1482453,-10.762853,3.3759284,-4.8171663,OAF_neutral
-511.8482,77.477135,18.751997,3.7546122,15.721044,11.959881,-5.260116,-15.721434,-14.118689,-4.12188,-13.998521,3.0627038,-6.1381903,OAF_neutral
-499.9332,74.180534,14.68053,9.227918,6.82334,12.955489,-3.660588,-13.660525,-16.331131,-4.61403,-8.902611,0.4541783,-7.8680296,OAF_neutral
-515.148,71.70707,21.953325,2.059623,6.463329,1.5548097,-2.8435318,-5.740268,-14.875911,-1.4737358,-9.278245,1.3957359,-6.3926544,OAF_neutral
-532.57074,95.3429,23.091583,4.6555524,0.79701024,8.6705,-6.219742,-4.3765645,-12.961526,-5.6335607,-5.188148,-0.597207,-3.9802673,OAF_neutral
-510.3577,89.57278,24.108429,1.0828251,-0.053276505,3.6400456,-4.4155383,-10.124436,-15.319684,0.13779764,-13.13611,0.78098845,-5.609686,OAF_neutral
-537.31006,70.633896,28.77071,12.123421,7.3496494,19.20508,-0.7357902,-11.461115,-14.674134,-3.400438,-11.861694,1.4823868,-6.3082957,OAF_neutral
-502.9907,85.79144,20.74308,-1.7048019,1.1535465,6.48492,-4.466792,-6.231359,-16.346823,-2.173675,-7.982578,0.4028551,-3.881714,OAF_neutral
-501.23126,70.36461,22.643147,1.9281262,-1.9092302,11.225317,-5.957757,-6.534739,-15.402431,-8.106517,-9.676161,3.5773668,-5.070679,OAF_neutral
-525.2896,85.51037,24.63706,3.7581058,7.7288003,14.501274,-7.4497085,-5.7957187,-12.801004,-3.9278274,-6.3239226,2.0192506,-5.8848696,OAF_neutral
-528.8636,77.40602,19.819027,13.467832,17.797703,10.046053,-10.212416,-7.1669197,-12.364021,-4.1316705,-8.152827,-2.0719044,-4.1494284,OAF_neutral
-499.65048,69.649925,7.1844497,2.1383352,11.242217,9.471439,-11.7518,-4.7556486,-13.84356,0.62525874,-4.48248,-1.026673,-4.1614285,OAF_neutral
-512.84143,82.34782,20.046377,-0.04584932,7.3461246,15.873531,-5.3999786,-14.385576,-15.946456,-3.178675,-8.536478,-0.16666277,-8.985497,OAF_neutral
-499.59048,71.247795,17.029364,4.2604523,7.991257,9.836608,-13.341651,-4.224974,-11.463897,-1.364373,-6.0037565,1.0470246,-5.892214,OAF_neutral
-512.17535,83.00447,19.536634,3.8403194,10.561106,12.961426,-11.777748,-10.96441,-12.232008,-0.98938495,-9.507405,-0.7156035,-7.9091187,OAF_neutral
-500.5473,80.53464,18.546778,2.4096317,3.858392,7.9074306,-6.988337,-8.216354,-17.200687,-2.712892,-8.258569,-2.4345515,-7.053436,OAF_neutral
-523.52484,97.17184,25.451563,3.683712,4.3878565,5.2405596,-5.399127,-0.28685522,-14.475784,-6.0366297,-8.198188,1.3514988,-5.0674844,OAF_neutral
-507.35788,86.00931,34.362885,5.8514667,4.9400816,6.0378,-5.6591206,-7.963814,-18.462864,-6.7983313,-14.1130705,-1.5855392,-7.9915485,OAF_neutral
-543.33136,92.46403,29.438986,10.230988,15.002344,11.784998,-2.6501265,-9.0157795,-10.19507,-7.2584186,-12.088928,-0.64360833,-5.1061516,OAF_neutral
-513.4543,90.41629,28.08855,8.253662,12.241837,7.101431,-1.4577897,-7.5013456,-15.259309,-9.389807,-15.069336,-0.24348804,-10.444876,OAF_neutral
-509.38696,89.794945,20.044434,2.9836628,6.17218,10.343743,-6.5309515,0.91162676,-15.995991,-5.884928,-8.315184,1.5546851,-4.2435594,OAF_neutral
-508.14017,76.66571,19.535921,6.4816446,4.2660427,12.921519,-3.0606894,-8.419649,-15.910365,-4.1618075,-7.0707283,6.1307898,-4.097237,OAF_neutral
-498.40182,83.078384,17.286316,1.856552,16.474398,8.271912,-17.197615,-10.514359,-13.270048,-2.8072815,-11.780651,-0.36078885,-10.298135,OAF_neutral
-522.96747,79.53965,22.067078,12.378861,19.944027,6.294724,-11.786644,2.3670924,-13.762731,-8.84101,-7.830858,-1.5932987,-4.547295,OAF_neutral
-532.08997,82.06475,23.711075,10.524548,17.336016,14.952806,-8.940793,-12.197092,-10.21041,-0.06317697,-10.88116,-1.4370531,-6.9656787,OAF_neutral
-548.6893,72.8665,27.943563,23.390066,20.18459,12.112658,-8.369333,-2.4217405,-11.816262,-3.8636842,-8.185375,-2.3683295,-7.9645133,OAF_neutral
-490.67633,52.155697,15.892465,10.120937,8.237812,9.467085,-10.865477,-10.594178,-9.27415,0.96568686,-8.942979,-1.1924993,-5.5095057,OAF_neutral
-540.12823,85.661865,27.018003,5.8108215,9.170662,8.846536,-7.1459074,-0.8066127,-15.246833,-2.5777185,-4.6402655,-0.6480576,-4.76223,OAF_neutral
-497.8471,82.198395,16.67307,4.412201,3.9056058,10.395488,-8.697362,-4.1260004,-16.361776,-7.088384,-7.112593,-3.4295323,-10.759407,OAF_neutral
-496.89563,79.3645,12.148036,1.2591529,15.233279,6.339358,-13.901174,-3.4576776,-12.236232,3.1439893,-4.3314652,-1.3200452,-6.554791,OAF_neutral
-516.7816,56.7173,20.965109,19.790167,16.817791,7.409274,-10.540802,-4.4331427,-11.627319,-2.139139,-10.366844,2.2934988,-6.5374827,OAF_neutral
-526.16223,74.36122,18.887415,14.847101,17.171028,6.1865916,-6.530912,-0.14521615,-8.4969425,-5.4450126,-8.732128,-0.3446428,-2.9724574,OAF_neutral
-529.3135,63.1404,15.804479,5.118561,13.709577,12.771129,-6.067127,-5.2265887,-6.206393,8.076788,-6.135797,3.9619143,-3.3330142,OAF_neutral
-536.42706,82.50647,26.314907,-6.9921265,6.2950664,13.01095,-0.1828999,-8.142722,-13.682489,-3.3354,-8.0473175,3.597503,-1.4227262,OAF_neutral
-548.55444,77.55691,21.753328,14.882959,20.543396,10.461223,-10.605404,-7.2800736,-9.0947275,2.278332,-9.127207,3.4239597,-2.491612,OAF_neutral
-561.0319,71.39988,20.260126,6.3398433,12.0653715,18.978579,0.45593634,-11.686322,-11.611561,2.6241798,-4.658298,6.582469,-4.055364,OAF_neutral
-526.2853,71.29058,27.001476,10.049672,4.952426,6.632277,-4.1415696,-5.667922,-13.223142,-3.1818054,-5.324311,-1.7283279,-5.162397,OAF_neutral
-522.06006,67.186325,20.291586,9.991245,14.975376,10.427288,-8.787172,-8.181681,-9.385379,-0.6211356,-8.725974,3.392084,-3.4761028,OAF_neutral
-524.14984,67.276054,18.340057,10.102507,16.286606,13.75129,-8.994688,-6.7103367,-11.082302,-0.06576952,-8.034849,3.2430387,-3.88727,OAF_neutral
-556.3702,82.10001,33.458443,12.827902,4.0016537,6.196758,-3.7591684,-3.5792248,-16.687523,0.9470313,-1.3337795,2.192875,-2.5161557,OAF_neutral
-528.9533,76.58596,30.847734,8.409771,2.9658852,4.2013736,-1.0099919,-2.950588,-11.028416,-2.5825129,-9.67484,2.5694134,-9.648762,OAF_neutral
-511.30078,65.29156,16.840534,2.2601657,4.8953137,8.776937,-2.2178628,-2.1646554,-10.002892,-2.4147236,-8.086969,4.621793,-4.065351,OAF_neutral
-494.04553,85.588615,14.579994,-4.8311787,9.311538,7.3055806,-8.604307,-7.5766945,-12.201001,-5.565271,-9.509708,0.83239716,-4.4562187,OAF_neutral
-518.78564,80.741844,21.310968,9.646405,11.097145,9.676879,-3.3099728,-10.278575,-14.638146,-7.481238,-13.413918,0.78388155,-4.05939,OAF_neutral
-519.4725,73.04087,21.312422,4.737664,16.870918,10.2418585,-4.8390265,-11.015151,-10.698789,-5.5300055,-10.441134,1.1469728,-6.3975058,OAF_neutral
-498.21484,73.2886,18.957743,3.300982,7.4918823,9.967552,-5.7149997,-11.974817,-13.982037,-7.070229,-12.155829,-0.22104757,-4.0851502,OAF_neutral
-515.89484,88.143745,14.689794,-6.5296135,8.3051605,17.612555,-4.8848,-11.0286665,-18.216608,0.34685883,-5.6523657,5.0433865,-4.578654,OAF_neutral
-523.2441,61.974373,22.501266,10.9046755,15.698452,12.328051,-3.088464,-10.547257,-16.1382,-4.806471,-14.221617,4.3533273,-6.436338,OAF_neutral
-534.82,75.40672,20.097834,9.735567,21.391136,10.715459,-3.455976,-8.116947,-18.084988,-6.266923,-13.816775,3.2426994,-6.8795094,OAF_neutral
-546.4924,84.66881,27.181551,8.004271,12.712471,16.053541,-4.8092403,-14.443209,-15.796825,-0.91603833,-9.02122,3.7653897,-5.966117,OAF_neutral
-549.1344,86.745445,28.434032,10.104801,10.479039,15.170495,-3.622608,-8.425529,-15.620941,-4.9829235,-6.592142,2.8594382,-2.9973087,OAF_neutral
-530.0818,85.577866,22.566677,3.2036245,18.856897,15.688172,-4.8962364,-14.840793,-15.048261,0.04266158,-6.881489,3.3151722,-6.707918,OAF_neutral
-549.606,98.83774,34.696777,3.6416225,2.5688856,15.335915,-1.2044842,-12.16296,-14.508481,-3.1416407,-10.546341,5.297306,-7.381486,OAF_neutral
-528.93976,88.59199,28.355173,-0.29138437,6.229135,15.221725,2.5453882,-9.989311,-15.630686,-9.736058,-11.660397,0.7346815,-8.749813,OAF_neutral
-527.9096,80.81623,30.930832,5.0246315,6.800158,11.600651,4.483015,-8.265972,-17.577381,-4.44154,-10.648475,2.9657362,-4.087901,OAF_neutral
-502.98206,86.66879,16.216654,-8.965836,4.594283,9.286423,-5.9890914,-7.3098354,-15.136834,-1.7326038,-7.1222367,4.2986217,-5.021366,OAF_neutral
-522.0241,81.62462,28.421207,-3.8649008,8.9075165,13.504807,0.12808336,-9.271404,-17.314058,-1.3796695,-8.380068,8.561052,-6.374678,OAF_neutral
-511.91794,78.56191,19.470987,-2.097166,15.078543,7.590409,-3.3428311,-12.758976,-18.991215,2.0089967,-6.436082,5.9985695,-4.437033,OAF_neutral
-488.71497,54.285526,18.401814,9.464035,11.451689,9.139337,-9.132281,-7.7214575,-11.8924,0.0503992,-6.069937,4.376458,-4.3341355,OAF_neutral
-496.1856,48.013718,17.239172,7.657946,5.633903,9.196605,-5.4225774,-9.647004,-14.225814,-0.019301169,-9.849491,2.5415745,-2.8342705,OAF_neutral
-511.1616,49.9527,22.006521,7.3661737,10.0145235,18.354454,-5.512163,-16.30676,-15.804431,7.702475,-4.7681365,2.0570278,-1.7916272,OAF_neutral
-513.8491,35.596375,27.019167,20.997318,12.576908,12.6953945,-8.741815,-5.760115,-12.568354,-1.9796461,-9.969374,4.067435,-5.0944686,OAF_neutral
-482.3197,55.861874,21.506308,0.3719624,-1.4947573,9.668861,-4.033249,-9.860266,-15.528942,3.1379008,-9.287128,3.9588661,-3.6462219,OAF_neutral
-488.96677,63.431454,5.8868084,6.827379,16.768465,3.7069695,-9.973373,-4.5221815,-10.27427,-0.85198045,-6.8864727,2.5566158,-6.3089075,OAF_neutral
-495.60095,62.126446,14.938158,7.4505515,6.8676443,8.055666,-11.103189,-4.7856774,-15.690027,4.660962,-2.9891253,3.0651524,-3.5108635,OAF_neutral
-470.01965,69.5271,14.567034,3.1042829,-3.0495896,0.40161693,-5.33367,-2.5920281,-17.456945,-2.2149222,-5.53347,0.5436283,-4.8982377,OAF_neutral
-493.41074,50.061832,15.368083,19.413343,18.14046,5.2057505,-4.2295227,-6.8992796,-15.005236,-7.1773314,-13.065924,1.5891371,-4.306727,OAF_neutral
-504.9707,59.202393,14.313912,8.270712,11.454572,15.553808,-5.6208086,-10.531149,-16.219055,-1.0494884,-6.161843,0.86425763,-2.8016732,OAF_neutral
-508.27274,49.42328,15.372592,16.708902,15.308144,10.081748,-6.9498296,-2.7418022,-16.536793,-1.3149875,-2.6689658,1.8542058,-2.4774656,OAF_neutral
-474.04245,59.448513,12.817557,9.168394,6.426963,7.175188,-6.4861736,-10.231877,-16.82064,-3.5097094,-11.0372,3.2144856,-6.847248,OAF_neutral
-488.7753,53.214767,22.969473,-3.1659722,5.6029205,11.197683,-10.41961,-7.4467435,-13.1312895,0.08599669,-9.18595,5.877847,-5.0163355,OAF_neutral
-513.8741,57.71699,27.043953,11.32713,1.7149129,6.818622,-3.2631223,-5.4017186,-16.318262,1.5554789,-6.916606,2.466884,-3.191291,OAF_neutral
-520.0757,51.110794,25.930706,7.5169673,6.577291,13.142128,-0.09734636,-10.140663,-13.203251,-2.3639858,-11.610538,3.6048746,-3.869005,OAF_neutral
-504.11642,66.81912,19.348803,0.40950632,4.189401,15.123023,-7.6231637,-7.381103,-14.988244,0.6334651,-7.1009617,6.7675223,-3.7880473,OAF_neutral
-491.42615,55.587326,20.708755,-0.3722295,6.2640033,9.900861,-7.0575075,-7.0585456,-16.044281,-0.8188274,-3.979152,4.2934694,-4.8664165,OAF_neutral
-491.80402,58.376286,21.934563,3.8329427,7.4735494,5.79723,-5.0794287,-7.9503865,-15.208164,3.807518,-10.140957,8.793743,-4.624053,OAF_neutral
-501.66895,47.830956,17.091639,10.963734,6.4826984,12.183506,-7.4651475,-6.6966553,-14.880396,0.9622169,-4.966805,5.3088946,-2.8940482,OAF_neutral
-500.92572,64.72223,16.24465,3.6570873,11.409781,12.659024,-3.2346697,-12.039892,-16.750334,-1.234054,-10.725034,0.26905504,-5.0785327,OAF_neutral
-527.8492,62.345146,21.542805,11.301277,18.282671,8.388909,-13.414134,-7.4826283,-12.7702465,0.9640499,-10.698999,3.0214577,-2.1337245,OAF_neutral
-515.63,76.23615,19.85034,1.4089713,5.2016263,10.710701,-5.044729,-4.4555526,-14.619122,2.7592611,-7.377231,3.3863335,-2.9167142,OAF_neutral
-533.8106,71.22274,20.49452,13.630543,17.187565,7.095336,-8.434013,-2.5600822,-13.234251,-3.4816086,-8.416349,2.0140846,-2.4801512,OAF_neutral
-537.7098,64.66787,27.713057,19.734497,16.369724,11.1033,-3.9576504,0.46119517,-11.269949,-2.8838046,-9.397708,-1.2046415,-4.6844835,OAF_neutral
-518.7145,70.617615,22.52361,7.499491,4.7953067,6.6204667,-5.0817823,-3.964747,-16.69412,4.028997,-8.938033,3.0271616,-2.7103527,OAF_neutral
-526.2228,64.26854,29.008133,14.860465,14.931721,8.337109,-6.1871758,-6.632335,-14.158506,0.2978726,-8.815309,-0.49642545,-5.182153,OAF_neutral
-508.08612,70.044464,21.287636,1.7960842,11.341717,12.2452545,-3.8918958,-14.926801,-13.79406,-0.97128683,-13.0976515,-1.9583977,-3.344028,OAF_neutral
-488.77872,69.66588,21.577227,-1.8959849,6.582461,7.257779,-7.0668974,-2.2819588,-16.894104,-0.71287364,-9.812714,4.0497727,-4.786166,OAF_neutral
-515.672,67.7922,22.648405,-0.6435606,8.326466,10.826835,-3.9239244,-2.711732,-15.391099,-2.5412216,-5.5735703,3.767128,-1.4201435,OAF_neutral
-528.7064,74.73048,15.478008,3.064759,13.24545,13.333703,-6.6449504,-4.0016294,-13.202781,-1.2270812,-2.9298522,3.444103,-2.7715535,OAF_neutral
-507.56107,62.258278,17.84128,8.117083,11.753637,8.298798,-8.258568,-5.619973,-11.733799,-2.5524395,-10.322214,3.4828358,-2.398973,OAF_neutral
-521.9328,77.58455,19.482836,-1.989002,13.482922,13.335804,-8.464336,-8.198191,-14.000768,4.1143684,-6.8140244,2.7104247,-3.5180357,OAF_neutral
-516.4485,77.06969,22.946457,8.699912,6.7206125,12.961062,-4.04663,0.34072122,-16.25275,-3.3736043,-6.5600576,1.0743898,-5.131897,OAF_neutral
-524.88043,71.806465,30.579817,10.528372,3.872984,6.528193,-0.20030051,-3.7648005,-13.330981,-3.4866822,-10.746225,1.018657,-7.9771094,OAF_neutral
-495.17786,69.46483,12.906638,4.0660906,6.5103908,6.7812557,-0.6956607,-4.3171997,-12.142889,-1.0903025,-9.999452,0.5155544,-2.3066068,OAF_neutral
-514.21173,76.184105,20.549578,2.2989671,12.990329,17.342175,-6.318764,-10.189268,-15.453366,4.219787,-5.804181,0.35617325,-4.573976,OAF_neutral
-498.7891,85.73267,19.708956,3.6363206,7.483496,10.579562,-2.017814,-8.475568,-12.0973215,-5.194138,-14.392046,1.007169,-4.9056916,OAF_neutral
-521.949,58.164917,23.712105,12.572278,10.764414,6.123583,-3.131957,-7.1552954,-12.499895,-0.615929,-9.688789,3.1610937,-3.4617345,OAF_neutral
-544.0924,77.044785,28.81293,13.138773,16.672972,6.174988,-3.7916396,-5.752592,-13.139106,0.5921045,-5.3621254,0.7756863,-3.7972858,OAF_neutral
-535.2686,83.7711,28.328844,4.5310946,11.670284,8.118999,-4.3623195,-6.779994,-15.844436,-0.4997416,-10.209359,-1.0293329,-7.0699487,OAF_neutral
-499.45804,87.815125,19.61762,-0.1239608,14.205089,8.382718,-10.367913,-7.506524,-15.931895,-1.9185388,-9.1593275,1.8428215,-4.7825212,OAF_neutral
-536.3361,95.665375,24.252796,-0.8238575,4.898602,8.796447,-3.6099238,-7.871578,-13.131753,-0.0008831489,-8.653232,5.0893807,-4.6823378,OAF_neutral
-505.11154,86.876434,17.865564,-0.38499454,6.6407895,4.8527355,-6.8650513,-5.3886538,-16.569944,-1.3488154,-5.799072,4.0758357,-3.5397549,OAF_neutral
-527.97894,72.92727,23.298475,11.7260065,13.991545,6.7033014,0.35961825,-7.3311863,-15.121066,-8.131301,-13.125624,2.5930336,-5.6269817,OAF_neutral
-534.702,77.465416,27.838665,17.81157,15.821686,11.338627,-2.8024893,-8.993114,-17.717695,-3.6483383,-8.444439,4.115038,-6.9724445,OAF_neutral
-539.05475,82.37549,25.669441,7.467866,11.483293,12.235923,-10.003985,-7.7683544,-11.543412,-1.1733134,-8.135225,0.8427734,-6.024752,OAF_neutral
-506.0727,72.43864,14.45033,12.870692,7.814857,2.7022455,-3.6503928,-9.852421,-14.301031,-5.088147,-13.736207,-1.1517571,-2.8772247,OAF_neutral
-510.0857,83.65916,18.148268,-1.357185,12.763382,8.52985,-9.029373,-11.132457,-14.981342,-1.763236,-14.323794,0.75543463,-4.4051666,OAF_neutral
-512.52295,87.13695,21.590881,5.8036995,13.340138,11.803054,-12.6717415,-9.208376,-15.801393,-1.4826041,-10.001525,3.3720918,-6.7604938,OAF_neutral
-524.2009,86.73761,25.892902,1.3117566,10.933769,11.307648,-8.304228,-11.1376,-13.848552,-1.3414514,-7.9863033,5.3064604,-4.6662116,OAF_neutral
-534.8383,95.37029,22.243046,-5.7685995,6.24128,13.603062,-8.007389,-11.100639,-14.677163,2.8243556,-7.874126,2.4233932,-2.1182733,OAF_neutral
-502.67233,70.17572,22.25685,11.015483,10.036611,4.814295,-6.2362757,-4.613469,-16.401072,-2.3736138,-10.563112,2.3146262,-5.1536937,OAF_neutral
-531.6799,85.7088,22.802864,5.8441067,16.970072,16.771124,-6.5417852,-13.416966,-13.609349,-0.59297526,-12.193789,0.6439268,-7.513429,OAF_neutral
-498.70853,61.74103,14.891463,7.3407073,13.940345,7.223239,-12.144952,-8.408319,-13.201565,1.5451758,-10.615462,2.01734,-5.7630596,OAF_neutral
-498.44418,75.669304,13.830461,9.597334,11.299131,4.0110416,-4.383136,-8.218165,-15.659914,-5.5972657,-7.833732,2.3306284,-6.847327,OAF_neutral
-550.748,65.17127,24.329123,20.780884,18.424097,8.511366,2.3314445,-10.78626,-9.68931,-1.4060944,-9.002457,2.4886773,-3.7096686,OAF_neutral
-526.9253,66.330956,14.310761,11.711057,11.419661,6.181207,-0.665374,-3.1813312,-9.783044,-3.0909104,-10.638291,1.1340464,-1.9616082,OAF_neutral
-438.66183,89.173935,6.7154446,-5.634395,9.34,-0.05610709,-8.985376,2.0130308,-13.3246155,0.5597327,-12.101604,-4.02655,-1.2383046,OAF_Pleasant_surprise
